token,loss
parker</w>,-1.209794282913208
tasteof,-1.21134614944458
defender</w>,-1.2159926891326904
healey</w>,-1.2253057956695557
urg</w>,-1.236533284187317
dart,-1.240976095199585
iklan,-1.2430298328399658
transporter</w>,-1.243950128555298
isn</w>,-1.2465920448303225
somehow</w>,-1.2504464387893677
mog</w>,-1.2653824090957642
mpu,-1.2668713331222534
â¬ĩï¸ı,-1.2745347023010254
apra,-1.274555802345276
minis</w>,-1.2756061553955078
zil,-1.27583110332489
viva</w>,-1.281652331352234
fj</w>,-1.2856850624084473
tty,-1.297995924949646
classiccars</w>,-1.3014202117919922
ez</w>,-1.3100073337554932
bo,-1.3140227794647217
wrecked</w>,-1.316607117652893
ÑĢ,-1.3231348991394043
tsi,-1.3238941431045532
vera</w>,-1.3254209756851196
renegade</w>,-1.3277733325958252
automobile</w>,-1.3304316997528076
evi</w>,-1.3307777643203735
wins,-1.344801664352417
ira,-1.3508527278900146
rear</w>,-1.3514474630355835
ghlin</w>,-1.3543261289596558
osp,-1.3649131059646606
rac</w>,-1.372056245803833
porsch,-1.372951865196228
suzuki</w>,-1.374688744544983
brum</w>,-1.3771979808807373
tuk</w>,-1.3800013065338137
ks,-1.3857252597808838
marty,-1.3862674236297607
bigre,-1.387991428375244
ef,-1.3942975997924805
ou</w>,-1.400837540626526
trend,-1.401178240776062
escort</w>,-1.4013423919677734
wac,-1.4159241914749146
assimil,-1.422584056854248
csa</w>,-1.4258509874343872
demb,-1.4275540113449097
proto,-1.4289287328720093
subscri,-1.4298723936080933
luggage</w>,-1.434494137763977
ý,-1.4407318830490112
ek,-1.4428085088729858
ou,-1.4437791109085083
fbf</w>,-1.4455101490020752
ay,-1.4517900943756104
rides</w>,-1.4591201543807983
taver,-1.4685605764389038
diff</w>,-1.4730581045150757
cmt</w>,-1.477992057800293
cadillac</w>,-1.4810094833374023
hemi,-1.492512345314026
comps</w>,-1.494123935699463
biaf,-1.4967644214630127
wcc,-1.4998986721038818
jeeplife</w>,-1.5012705326080322
ejec,-1.5020711421966553
demp,-1.5029871463775637
tug</w>,-1.5108577013015747
checked</w>,-1.513513684272766
hadley</w>,-1.513830542564392
mga</w>,-1.524257779121399
wp,-1.5265132188796997
drag,-1.5348260402679443
challengers</w>,-1.5357110500335691
kday</w>,-1.5405734777450562
âĨĴ</w>,-1.544291615486145
hick,-1.5495197772979736
lim</w>,-1.553567886352539
trac,-1.556321620941162
dump</w>,-1.5578668117523191
ms,-1.5594725608825684
db,-1.5609837770462036
answered</w>,-1.5682334899902344
tnt</w>,-1.5704553127288818
kani,-1.5725255012512207
maneu,-1.5783374309539795
dii</w>,-1.5784590244293213
midlands</w>,-1.5839992761611938
yt,-1.588707685470581
yand,-1.6019831895828247
turb,-1.6032606363296509
èªķ,-1.607027888298035
thar,-1.6099584102630615
psd</w>,-1.6103068590164185
ller</w>,-1.6220299005508425
sk,-1.6247326135635376
bragg</w>,-1.628440499305725
bh,-1.631704330444336
onda</w>,-1.6345795392990112
autonews</w>,-1.6354368925094604
sympo,-1.6364943981170654
pros</w>,-1.6384094953536987
pontiac</w>,-1.6384227275848389
ĭãĤ,-1.6431431770324707
mack</w>,-1.643934726715088
gaston</w>,-1.644516944885254
dbs</w>,-1.6460161209106443
oldsmobile</w>,-1.6495673656463623
en,-1.650672197341919
autoshow</w>,-1.6517657041549685
immac,-1.6537262201309204
loh</w>,-1.6616241931915283
enzo</w>,-1.6708016395568848
forces</w>,-1.6719183921813965
keting</w>,-1.678497552871704
nont</w>,-1.680410861968994
preserv,-1.680791258811951
maser,-1.6898860931396484
aired</w>,-1.691129207611084
instaf,-1.6934397220611572
thingsto,-1.6935784816741943
gli</w>,-1.6941680908203125
idi</w>,-1.6942002773284912
multic,-1.697128415107727
sa</w>,-1.698892593383789
pakv,-1.6990987062454224
dissi,-1.701540231704712
superb</w>,-1.7019656896591189
wash</w>,-1.7036454677581787
graders</w>,-1.7070459127426147
poole</w>,-1.7080769538879397
ho,-1.7092957496643066
rev,-1.7164227962493896
gof,-1.7167062759399414
vintage</w>,-1.719183325767517
myrt,-1.721295714378357
xc</w>,-1.726633906364441
tex,-1.7288341522216797
geaux,-1.7300753593444824
à¸Ļ,-1.7455685138702393
trucking</w>,-1.745943546295166
zam,-1.7470650672912598
customiz,-1.751665115356445
chevy</w>,-1.7541128396987915
new</w>,-1.7549333572387695
bch</w>,-1.756414771080017
O,-1.7570900917053225
advis,-1.7624651193618774
pickups</w>,-1.7710769176483154
dysle,-1.7791130542755127
crun,-1.7822811603546145
von,-1.7932597398757937
kan,-1.7943933010101318
min,-1.7955329418182373
cherokee</w>,-1.7982447147369385
slv</w>,-1.7995498180389404
ris,-1.7997263669967651
vaz,-1.800466537475586
fords</w>,-1.802475094795227
cleary</w>,-1.8081943988800049
excav,-1.8093382120132449
front</w>,-1.8096823692321773
polo,-1.813078999519348
peuge,-1.8134446144104004
muf,-1.814494609832764
wcw</w>,-1.81510329246521
ett,-1.8155213594436648
flooded</w>,-1.8167142868041992
enne,-1.8261091709136963
impala</w>,-1.8282225131988523
tanker</w>,-1.8285201787948608
bk,-1.828992247581482
semi</w>,-1.8311139345169067
oom,-1.8325480222702024
diesel</w>,-1.8329614400863647
otive</w>,-1.8375364542007449
hed,-1.8377838134765625
jag</w>,-1.839159369468689
pembro,-1.839997410774231
atkinson</w>,-1.840496301651001
rsp,-1.8418582677841189
eds</w>,-1.8419749736785889
sjo,-1.8437471389770508
conspir,-1.84555733203888
vauxhall</w>,-1.8469724655151367
matti,-1.8473327159881592
nwa</w>,-1.8488112688064573
yst,-1.8520989418029783
christine,-1.852859377861023
maro,-1.8530369997024536
kier,-1.8548448085784912
essex</w>,-1.8558868169784544
ici</w>,-1.858830451965332
def,-1.8644181489944456
lifted</w>,-1.8695824146270752
hoy</w>,-1.870690941810608
vladi,-1.87279748916626
gbc</w>,-1.8732441663742063
edwar,-1.873992681503296
pastor,-1.8797961473464968
motorists</w>,-1.8890607357025144
dl,-1.890228271484375
cart</w>,-1.890433430671692
enz,-1.8949226140975952
gra</w>,-1.895428776741028
prado</w>,-1.897959589958191
santos</w>,-1.9031827449798584
resurg,-1.9036953449249268
aston,-1.9046592712402344
incredible,-1.9067518711090088
fav,-1.908346056938172
deville</w>,-1.9092665910720823
sedi,-1.9121854305267327
croo,-1.916681170463562
ellip,-1.9181164503097528
touri,-1.9189485311508176
rigs</w>,-1.9200857877731323
jap,-1.9204177856445312
jl</w>,-1.922466516494751
hazi</w>,-1.936550498008728
ola,-1.9390645027160645
tonka</w>,-1.9406349658966064
sation</w>,-1.942870140075684
wagon</w>,-1.9429755210876465
perfect</w>,-1.946050882339477
jalen</w>,-1.9468451738357544
mca</w>,-1.9473330974578853
pushaw,-1.9481749534606927
cov,-1.95117735862732
eric,-1.951733350753784
bim</w>,-1.9524250030517576
hipp,-1.9541925191879272
jb,-1.9584122896194456
napa</w>,-1.9616273641586304
drc</w>,-1.9677327871322632
lage</w>,-1.9682066440582275
cim</w>,-1.970470666885376
bm,-1.9726324081420896
advani</w>,-1.9730286598205569
mclaughlin</w>,-1.976925015449524
çľ,-1.9773316383361816
sim,-1.978817224502564
cruis,-1.9838134050369265
riv,-1.9840608835220337
b,-1.985052466392517
coupe</w>,-1.991047978401184
eper</w>,-1.9919161796569824
vir</w>,-1.9956698417663568
rood</w>,-1.9962049722671509
jn,-1.997220039367676
kar,-2.0017333030700684
ationals</w>,-2.002260208129883
van,-2.002366542816162
ud</w>,-2.0027549266815186
tered,-2.0034756660461426
opel</w>,-2.0065016746521
mz,-2.010427951812744
depri,-2.0125906467437744
prospec,-2.0161802768707275
option</w>,-2.019068956375122
fast,-2.019276857376098
dimit,-2.0214974880218506
ksh</w>,-2.023087501525879
thr</w>,-2.027540922164917
tte,-2.028627872467041
clarkson</w>,-2.032895088195801
ðŁĴĻðŁĴľ,-2.034605026245117
intru,-2.039093494415283
bec</w>,-2.0492076873779297
stravel</w>,-2.051461935043335
saab</w>,-2.0525808334350586
conduc,-2.0559372901916504
shops</w>,-2.059864521026612
oper,-2.0613949298858643
urus</w>,-2.061785697937012
lancia</w>,-2.0628178119659424
gto</w>,-2.0629451274871826
transporting</w>,-2.0653951168060303
ida,-2.0684826374053955
piero</w>,-2.073314666748047
bless,-2.075005292892456
deere</w>,-2.078743934631348
peg,-2.0799450874328613
competiti,-2.0811476707458496
mustang</w>,-2.0839009284973145
fil</w>,-2.086937189102173
ðŁĶ´</w>,-2.089150667190552
arma,-2.08998966217041
camry</w>,-2.0900955200195312
ih</w>,-2.0943872928619385
freight</w>,-2.0968210697174072
yards</w>,-2.100884199142456
atp</w>,-2.104525327682495
mua</w>,-2.1050446033477783
keen</w>,-2.105751037597656
belongs</w>,-2.1068177223205566
gtaonline</w>,-2.107094049453736
cypri,-2.109022378921509
merc</w>,-2.109770536422729
towed</w>,-2.109992504119873
bz</w>,-2.1100547313690186
cls</w>,-2.1124181747436523
casm</w>,-2.113162040710449
brum,-2.114771842956543
nific,-2.118098020553589
aus,-2.119366407394409
digger</w>,-2.12381911277771
nik,-2.128164291381836
evo</w>,-2.128622770309448
flo,-2.1324119567871094
kv,-2.133985996246338
curb</w>,-2.1393468379974365
paul</w>,-2.150480031967163
à¹ģà¸,-2.1591572761535645
deple,-2.161433458328247
eld</w>,-2.161567449569702
originated</w>,-2.1652352809906006
tallade,-2.1654531955718994
gara</w>,-2.167860507965088
hsv</w>,-2.168617248535156
ute</w>,-2.168874740600586
jg</w>,-2.169029474258423
lj,-2.170175075531006
mustangs</w>,-2.1706063747406006
bauer</w>,-2.1723995208740234
contex,-2.1732983589172363
feb</w>,-2.174692392349243
avant</w>,-2.182957649230957
morse</w>,-2.1838481426239014
ual</w>,-2.1895878314971924
ford</w>,-2.192052125930786
wiscon,-2.192784547805786
Ľ,-2.193063259124756
windo,-2.199117422103882
chit</w>,-2.199214696884156
combines</w>,-2.1995158195495605
bum,-2.205044984817505
ady</w>,-2.2078123092651367
ðŁĴĸðŁĴĸ,-2.208360195159912
tuner</w>,-2.2124643325805664
carn,-2.2126333713531494
ą,-2.2127976417541504
tw</w>,-2.213298797607422
oldschool</w>,-2.219099521636963
no,-2.21984338760376
pays</w>,-2.223633289337158
gentry</w>,-2.224280834197998
camber,-2.224480390548706
tir,-2.2247555255889893
rw,-2.226152181625366
hg,-2.227241039276123
uses</w>,-2.233214855194092
chev</w>,-2.233439683914185
ðŁĹ,-2.2364864349365234
almost</w>,-2.236746072769165
subaru</w>,-2.237307548522949
ves,-2.2409093379974365
anto</w>,-2.2463624477386475
;,-2.2464778423309326
acounty</w>,-2.2553420066833496
muham,-2.259127855300904
diggin</w>,-2.2614529132843018
rovers</w>,-2.2622604370117188
nsi,-2.265213251113892
ê¹,-2.2705650329589844
very,-2.27205777168274
griez,-2.272156953811645
yl,-2.2740254402160645
regular</w>,-2.274985074996948
racers</w>,-2.276552438735962
dodge</w>,-2.276787757873535
rc,-2.278870820999145
à®ª</w>,-2.2800326347351074
mobil,-2.28243374824524
carav,-2.282612562179565
ddu</w>,-2.282977342605591
positi,-2.2856338024139404
utv</w>,-2.285982847213745
emin,-2.2889091968536377
buick</w>,-2.2908711433410645
petrol</w>,-2.291896343231201
morris</w>,-2.2957651615142822
msl</w>,-2.2993505001068115
û</w>,-2.303379535675049
pseu,-2.308590888977051
enam,-2.3104190826416016
kalamaz,-2.313175201416016
priv,-2.314419746398926
T,-2.3147127628326416
gulf</w>,-2.318211793899536
grt</w>,-2.3208065032958984
vable</w>,-2.3215012550354004
avs</w>,-2.3236608505249023
magaz,-2.3248393535614014
boe,-2.325807571411133
genus</w>,-2.3266501426696777
timo,-2.332071304321289
mzan,-2.335538387298584
mobil</w>,-2.335843324661255
mercedesam,-2.336634635925293
yap,-2.33809232711792
saunders</w>,-2.3444035053253174
dz,-2.34618878364563
artifact</w>,-2.349654197692871
enfield</w>,-2.353291273117065
abt</w>,-2.35386323928833
mk,-2.3561346530914307
nigel</w>,-2.358805656433105
ðŁį»</w>,-2.361234903335572
wagons</w>,-2.366558313369751
whil,-2.3669867515563965
ij,-2.3685288429260254
citroen</w>,-2.371232986450196
apparatus</w>,-2.3725295066833496
resc,-2.37292742729187
compton</w>,-2.3747005462646484
osh</w>,-2.377943277359009
logie</w>,-2.379031181335449
wac</w>,-2.3834831714630127
casi,-2.383779764175415
osa,-2.384794235229492
brakes</w>,-2.3876500129699707
rode</w>,-2.391859531402588
gger</w>,-2.3930459022521973
top</w>,-2.3934972286224365
used,-2.394617319107056
mck,-2.396849632263184
ae,-2.3983798027038574
ccm</w>,-2.4014036655426025
bago</w>,-2.40226149559021
åľ,-2.4052462577819824
tractor</w>,-2.4059994220733643
....,-2.4061644077301025
tein</w>,-2.4083309173583984
mercedesbenz</w>,-2.4091036319732666
dispat,-2.410004138946533
vitz</w>,-2.412005424499512
ka,-2.418750047683716
nett</w>,-2.418860912322998
holden</w>,-2.420789957046509
paterson</w>,-2.421067237854004
teu,-2.425281286239624
lexus</w>,-2.426414728164673
mult,-2.426630735397339
mca,-2.428984880447388
pba</w>,-2.4307541847229004
gea</w>,-2.435821294784546
ggle,-2.435929775238037
physics</w>,-2.436408281326294
twt</w>,-2.44192886352539
boath,-2.441952705383301
taxider,-2.442009449005127
roadtrip</w>,-2.444580554962158
aes</w>,-2.445955514907837
accord</w>,-2.4504430294036865
cogn,-2.4516046047210693
esi</w>,-2.452501058578491
gart,-2.453318357467652
ager,-2.453433990478516
peu,-2.4570329189300537
kja,-2.460500717163086
vehicle</w>,-2.462097883224488
vea</w>,-2.462401866912842
sef</w>,-2.463801145553589
celi,-2.4658732414245605
rankings</w>,-2.469029188156128
basti,-2.4729394912719727
nx,-2.474393606185913
stom</w>,-2.47571325302124
ctv</w>,-2.478100061416626
li,-2.478797674179077
wak,-2.4841413497924805
ggy,-2.487321376800537
sureshpp,-2.487655639648437
csc,-2.490058898925781
)#</w>,-2.490319967269897
wreck,-2.492457389831543
minis,-2.493381261825561
rubi,-2.4944143295288086
nad,-2.4970016479492188
trafal,-2.5008225440979004
mv</w>,-2.5023088455200195
dealership</w>,-2.5028483867645264
aristo,-2.5040791034698486
ol,-2.504218339920044
gle</w>,-2.5068399906158447
hus</w>,-2.509100437164306
hems,-2.5196828842163086
rv</w>,-2.519998073577881
ags</w>,-2.5201761722564697
automotive</w>,-2.521890640258789
niag,-2.522996187210083
?)</w>,-2.523537397384644
malaysi,-2.525940656661988
stang</w>,-2.5266594886779785
tta</w>,-2.5277466773986816
postpon,-2.531075954437256
euthan,-2.5313103199005127
ym,-2.5321044921875
çľŁ,-2.535804986953736
><</w>,-2.535916805267334
chp</w>,-2.538091897964477
laghate,-2.5429162979125977
turbo,-2.544915199279785
chrysler</w>,-2.548992395401001
gram,-2.550257682800293
krit,-2.5527498722076416
Ķë,-2.555922508239746
dho,-2.5560450553894043
splend,-2.5570218563079834
driver</w>,-2.5588300228118896
eus</w>,-2.559065341949463
solicitors</w>,-2.5624516010284424
bd,-2.562927961349488
wj,-2.566668510437012
shol,-2.5684893131256104
Ė</w>,-2.5690226554870605
tailgate</w>,-2.569108247756958
ucci</w>,-2.569508075714112
mdc,-2.5721030235290527
omi,-2.5721943378448486
un,-2.5730934143066406
go,-2.5748207569122314
fert,-2.5752975940704346
neau</w>,-2.5844850540161133
sleg</w>,-2.585821866989136
fol</w>,-2.5874037742614746
outback</w>,-2.5884032249450684
wcc</w>,-2.5902340412139893
crashes</w>,-2.5921220779418945
à¦,-2.592365026473999
elek,-2.594482421875
excer,-2.5947632789611816
re,-2.595411539077759
offroad</w>,-2.598063707351685
afirst</w>,-2.6013758182525635
napol,-2.602684736251831
ecol,-2.6041979789733887
transiti,-2.604636907577514
ë,-2.606437921524048
pp</w>,-2.6081764698028564
suv</w>,-2.6088945865631104
stret,-2.609929084777832
country</w>,-2.6174259185791016
mito,-2.620818853378296
fitt,-2.622931480407715
sini,-2.6235032081604004
fca</w>,-2.6259753704071045
overland</w>,-2.626760721206665
aud,-2.627603769302368
htafc</w>,-2.628321647644043
modo</w>,-2.6295361518859863
coming</w>,-2.630375385284424
stis</w>,-2.63042950630188
obsc,-2.6346492767333984
evo,-2.6365816593170166
âĢ¢,-2.636875867843628
hicks</w>,-2.6374785900115967
acl</w>,-2.640266895294189
unit</w>,-2.641235828399658
feroci,-2.6431264877319336
dismissal</w>,-2.6453211307525635
traffic,-2.645845890045166
cism</w>,-2.646622657775879
responsi,-2.6486384868621826
plough,-2.651257038116455
kia</w>,-2.652191162109375
gusta,-2.653176069259644
sonny</w>,-2.6549973487854004
nr</w>,-2.659543514251709
borrowed</w>,-2.6605091094970703
dra,-2.6611404418945312
how</w>,-2.662807941436768
secon,-2.6628785133361816
kej,-2.666125774383545
coop,-2.6686675548553467
2,-2.669284105300904
mule</w>,-2.67029881477356
steel,-2.670703172683716
yav,-2.6801576614379883
stalled</w>,-2.6807432174682617
sk</w>,-2.6811656951904297
proli,-2.6827964782714844
oj,-2.6853864192962646
mitsubishi</w>,-2.6866822242736816
jdm</w>,-2.6871213912963867
deutsche</w>,-2.6900510787963867
gla,-2.690700054168701
madd,-2.694117784500122
interrup,-2.6952567100524902
til</w>,-2.695974349975586
č,-2.699626207351685
eee,-2.699694395065308
swat,-2.702350378036499
swin</w>,-2.705507278442383
drags</w>,-2.705933094024658
vb</w>,-2.71916937828064
sph,-2.7196218967437744
jos</w>,-2.7221367359161377
landrover</w>,-2.7240419387817383
lido</w>,-2.724194526672364
iv,-2.7252018451690674
Z</w>,-2.725716590881348
cli,-2.728758811950684
ats,-2.731810569763184
!!!!,-2.735581636428833
ingu,-2.7366647720336914
kennedy,-2.7401111125946045
bumper</w>,-2.7471842765808105
forre,-2.751310110092163
combining</w>,-2.754643440246582
Ã®,-2.756319999694824
le,-2.758630752563477
coops</w>,-2.759627342224121
savi,-2.760345458984375
tej</w>,-2.761120319366455
sp,-2.7622365951538086
txwx</w>,-2.765350580215454
sa,-2.765773057937622
ition,-2.77046012878418
haynes</w>,-2.7710838317871094
ëĤĺ,-2.775707006454468
koz,-2.777039289474488
ot,-2.777602195739746
soc,-2.77878999710083
mower</w>,-2.781704902648926
campos</w>,-2.781918525695801
oo,-2.783376455307007
mopar</w>,-2.7882137298583984
ak,-2.788679361343384
incomparable</w>,-2.788759469985962
mpg,-2.7896831035614014
mascar,-2.791127443313598
karan,-2.791826009750366
trucker</w>,-2.7924554347991943
ncwx</w>,-2.7945730686187744
rx,-2.7950518131256104
amari,-2.799656629562378
>.<</w>,-2.801828622817993
abbo,-2.803180932998657
lr</w>,-2.8032288551330566
merce,-2.8058390617370605
tgif</w>,-2.8068175315856934
backed</w>,-2.8073458671569824
mberg</w>,-2.809514045715332
frid</w>,-2.809535503387451
kw,-2.8099191188812256
chassis</w>,-2.810885190963745
ballarat</w>,-2.811843156814575
blitz,-2.8142683506011963
ðŁİ,-2.8160059452056885
andra,-2.816605567932129
omar,-2.81685209274292
prohi,-2.817010402679444
roast</w>,-2.8276162147521973
idan</w>,-2.8306233882904053
taxi</w>,-2.8308346271514893
djan,-2.8311920166015625
fred</w>,-2.840194702148437
kentu,-2.842385768890381
raci,-2.849326133728028
pri,-2.8496971130371094
msp,-2.852510690689087
à§,-2.8543179035186768
santorini</w>,-2.8589212894439697
jensen,-2.859741687774658
lea,-2.860344886779785
rhp</w>,-2.865329504013061
ðŁį¾,-2.867116928100586
penske</w>,-2.867734670639038
fw,-2.870192050933838
shasta</w>,-2.870448112487793
obs</w>,-2.874494791030884
bout,-2.8745486736297607
kli,-2.875018835067749
sindia</w>,-2.875471353530884
ism</w>,-2.879303455352783
traffic</w>,-2.8797175884246826
milling</w>,-2.883279800415039
scol,-2.884073257446289
tc,-2.885113000869751
fils</w>,-2.886730670928955
xj</w>,-2.8868415355682373
piling</w>,-2.8877956867218018
massi,-2.8880717754364014
arrives</w>,-2.8883819580078125
dale</w>,-2.891860008239746
vin,-2.8927905559539795
skip</w>,-2.8929197788238525
reta,-2.893110752105713
vasc</w>,-2.894417285919189
ptic</w>,-2.898716688156128
rico</w>,-2.899169683456421
rout,-2.89943790435791
loader</w>,-2.9002254009246826
forklift</w>,-2.9014549255371094
ðŁĮ³,-2.901679515838623
offs</w>,-2.901984453201294
rut</w>,-2.905277729034424
axial</w>,-2.9063525199890137
baja</w>,-2.9085066318511963
ðŁĴļðŁĴĽ</w>,-2.9087259769439697
dop,-2.9092249870300293
kitt,-2.910568952560425
scd</w>,-2.912359476089477
davis,-2.9124226570129395
1</w>,-2.91652512550354
destruc,-2.917150020599365
ausv,-2.9204885959625244
corrie</w>,-2.921213388442993
mosch,-2.923706293106079
reau</w>,-2.9257187843322754
iman</w>,-2.926088809967041
miwx</w>,-2.9287028312683105
opin,-2.92925763130188
iwm</w>,-2.9297423362731934
chfield</w>,-2.929862260818481
ceram,-2.932159662246704
volkswag,-2.934620857238769
gol,-2.937620162963867
aret</w>,-2.9385457038879395
suc,-2.9385578632354736
ðŁĺĮ,-2.9394350051879883
valet</w>,-2.94094467163086
centro</w>,-2.941680669784546
subur,-2.942749261856079
issant</w>,-2.9434022903442383
ymc,-2.9436705112457275
huey</w>,-2.946138620376587
rego</w>,-2.947640180587769
statec,-2.948909044265747
mandi,-2.9493720531463623
oosa</w>,-2.952084541320801
fuller</w>,-2.9525411128997803
am,-2.9550669193267822
ilt</w>,-2.955217123031616
format</w>,-2.9595468044281006
jeopar,-2.959682941436768
grille</w>,-2.960740089416504
jm,-2.961175441741944
optional</w>,-2.961963176727295
atravel</w>,-2.965639352798462
edel,-2.9689600467681885
torpedo</w>,-2.971346139907837
gu,-2.973062753677368
dge,-2.9743781089782715
des,-2.976770162582397
wbo</w>,-2.9777097702026367
nach</w>,-2.97810697555542
royce</w>,-2.981281518936157
moi,-2.9814202785491943
cpc</w>,-2.9821348190307617
plun,-2.983635425567627
par</w>,-2.984370470046997
nhra</w>,-2.985107421875
cees</w>,-2.9867842197418213
dames</w>,-2.987563133239746
slammed</w>,-2.988709688186645
amag,-2.9890756607055664
slan,-2.9892473220825195
avail,-2.9895737171173096
creds</w>,-2.990631341934204
sixty</w>,-2.9923646450042725
cruiser</w>,-2.99255919456482
