token,loss
galerie</w>,-7.665451266802847e-05
poke,-0.0001602301199454
noel</w>,-0.0001661915594013
<<<</w>,-0.0002127516054315
startu,-0.0003093959530815
lanapar,-0.0003638929629232
tow</w>,-0.000383808335755
sanctuary</w>,-0.0004018756444565
abstract</w>,-0.0004244155134074
ama</w>,-0.000744441000279
lgbti</w>,-0.0008197209099307
mban</w>,-0.0008287286618724
wind,-0.0009007933549582
ribbon</w>,-0.0009822900174185
brs</w>,-0.0009851538343355
fax,-0.001194116892293
jasmin,-0.0012311763130128
rud,-0.0012778455857187
itian</w>,-0.001361163565889
liking</w>,-0.0013931556604802
pion,-0.0015710409497842
stee,-0.0016120545333251
butterfly</w>,-0.0016771903028711
Ã¤</w>,-0.0019441059557721
miro</w>,-0.0020228207577019
frit,-0.0020352436695247
starred</w>,-0.0023486157879233
yall</w>,-0.0023808786645531
ao</w>,-0.0024642287753522
bt</w>,-0.0024797045625746
dazzle</w>,-0.0024959573056548
uri</w>,-0.0025152580346912
welling</w>,-0.002547824755311
onstorm</w>,-0.0025872052647173
ãĤ¤,-0.0026720666792243
propeller</w>,-0.0028581297956407
bowed</w>,-0.0028765406459569
mita</w>,-0.0029444489628076
brazili,-0.0029508455190807
chao</w>,-0.0029990896582603
numb</w>,-0.0030707728583365
tcot</w>,-0.0030716098845005
amate,-0.0030789638403803
plant</w>,-0.0031511909328401
youcan,-0.0031825825572013
phi,-0.0032346053048968
kurdish</w>,-0.0032579267863184
nya</w>,-0.0033636572770774
landfall</w>,-0.00340001960285
apol,-0.0035145578440278
santana</w>,-0.0035372278653085
naturelovers</w>,-0.00365267903544
ðŁĵ²</w>,-0.0037206399720162
glider</w>,-0.0038407195825129
antioxid,-0.0038875706959515
kal,-0.0039384332485497
assumption</w>,-0.0040171258151531
normal,-0.0040540504269301
slovenia</w>,-0.0042198998853564
trow</w>,-0.0042212167754769
kevin</w>,-0.0042283395305275
loun,-0.0042768851853907
sn</w>,-0.0043349508196115
gw</w>,-0.0043451278470456
sprink,-0.0044969548471271
aze</w>,-0.0047936709597706
violets</w>,-0.0051591331139206
perf</w>,-0.0052312710322439
bow</w>,-0.0052668624557554
encapsul,-0.0053236675448715
instrumental</w>,-0.0053758020512759
arrangement</w>,-0.0054348306730389
voy</w>,-0.0055241296067833
gallery</w>,-0.0057264901697635
karo</w>,-0.0057546654716134
his</w>,-0.0058849425986409
merlot</w>,-0.0060383826494216
ians</w>,-0.0060393423773348
âĤ¹</w>,-0.0060528344474732
liquid,-0.0061480058357119
bolic</w>,-0.0061740344390273
amo</w>,-0.0065010045655071
Â¯,-0.0067669907584786
ðŁĻıðŁĻıðŁĻı</w>,-0.0069041815586388
prism,-0.007050275336951
derland</w>,-0.0074226278811693
ecz,-0.0076071745716035
arios</w>,-0.0076370849274098
dic</w>,-0.0076852552592754
ħ,-0.0079854428768157
saskatchewan</w>,-0.0080511756241321
cee</w>,-0.0084919463843107
bren,-0.0088182324543595
ðŁ¤ĺðŁı»,-0.0089585315436124
giar,-0.0090173510834574
ðŁĴ¦</w>,-0.009073588065803
foryou</w>,-0.009205020032823
trade</w>,-0.0094382716342806
instru,-0.0094634229317307
nick,-0.0094706434756517
slovakia</w>,-0.0098170526325702
©</w>,-0.0098543725907802
valenci,-0.0100216083228588
pride,-0.0100243175402283
ech</w>,-0.0100454492494463
holi</w>,-0.0104453600943088
bunting</w>,-0.0104578277096152
spel,-0.0107377618551254
summertime</w>,-0.0107571016997098
ðŁĴĽðŁĴĻ</w>,-0.0109286457300186
lein,-0.0109679363667964
infusion</w>,-0.0109843276441097
zzled</w>,-0.0109896305948495
gmo</w>,-0.0110309720039367
à¸§</w>,-0.01217872928828
illustri,-0.0122414799407124
paints</w>,-0.012306104414165
isnow</w>,-0.0123569751158356
acrylic</w>,-0.0125107476487755
tropics</w>,-0.0125646460801363
cini</w>,-0.0127307660877704
phal,-0.0128988455981016
artistic</w>,-0.0129177439957857
lt</w>,-0.0129537917673587
orbit</w>,-0.0129723893478512
gels</w>,-0.0130190663039684
utah</w>,-0.0130929807201027
rah,-0.0131426230072975
fourthofjuly</w>,-0.0131603786721825
apart</w>,-0.0132867312058806
hibiscus</w>,-0.0133875468745827
gab,-0.0134236719459295
distr,-0.0134649332612752
cutting</w>,-0.0138515885919332
âĢĶ@</w>,-0.0140639832243323
trainer</w>,-0.0142261805012822
oasis</w>,-0.014242323115468
hap,-0.0143653657287359
statement</w>,-0.0145969213917851
mgs</w>,-0.0147733595222234
abstr,-0.0149199422448873
canada</w>,-0.0152810141444206
pilipinas</w>,-0.0155628463253378
colour,-0.0157340057194232
botany</w>,-0.0159440152347087
somer,-0.0162041056901216
rican</w>,-0.0162116177380085
motherwell</w>,-0.0162527505308389
origami</w>,-0.0165023170411586
jasmin</w>,-0.0167793408036232
sae</w>,-0.0170426182448864
has</w>,-0.0173473879694938
gameinsight</w>,-0.0178208537399768
gwin,-0.0179125405848026
sont</w>,-0.018005508929491
colour</w>,-0.018092842772603
mire</w>,-0.0181738715618848
edes</w>,-0.018340865150094
Ķï¸ı,-0.0188964363187551
no,-0.0189065188169479
galvani,-0.0189388953149318
promp,-0.0189597308635711
dave</w>,-0.0191090535372495
robbi,-0.0194092877209186
lue</w>,-0.0194614920765161
nott</w>,-0.0197468772530555
ðŁįº,-0.0199138894677162
lators</w>,-0.0200803838670253
sions</w>,-0.020160662010312
vero</w>,-0.0207594763487577
pr,-0.0208143088966608
klan</w>,-0.0208667702972888
raptors</w>,-0.0210123006254434
ß</w>,-0.0211564525961875
